States, Wall clock time, User time, System time, Memory (kbytes)
562, 17.26, 44.04, 2.33
582, 18.43, 47.54, 2.41
602, 19.67, 50.59, 2.52
622, 21.13, 54.65, 2.60
642, 22.42, 57.96, 2.71
662, 23.95, 62.23, 2.81
682, 25.54, 66.42, 2.90
702, 27.15, 70.71, 2.99
722, 29.75, 75.49, 3.14
742, 31.18, 79.61, 3.34
762, 33.59, 86.29, 3.37
782, 34.87, 90.45, 3.51
802, 37.22, 96.88, 3.57
822, 40.09, 101.48, 3.79
842, 45.49, 113.80, 4.16
862, 46.98, 118.69, 4.33
882, 52.77, 130.96, 4.67
2, 5.59, 8.28, 0.75
22, 1.78, 4.70, 0.52
42, 1.82, 4.81, 0.50
62, 2.04, 5.20, 0.54
82, 2.33, 5.92, 0.66
102, 2.38, 5.95, 0.65
122, 2.64, 6.44, 0.71
142, 3.00, 7.41, 0.79
162, 3.28, 7.78, 0.91
182, 3.58, 8.49, 0.97
202, 3.87, 9.10, 0.99
222, 4.25, 10.06, 1.07
242, 4.83, 11.65, 1.12
262, 5.24, 12.74, 1.19
282, 5.87, 13.79, 1.34
302, 6.26, 15.06, 1.34
322, 6.67, 16.38, 1.35
342, 7.32, 17.99, 1.41
362, 7.95, 19.85, 1.45
382, 8.65, 21.54, 1.56
402, 9.26, 23.18, 1.62
422, 10.11, 25.43, 1.71
442, 11.08, 27.93, 1.78
462, 12.01, 30.35, 1.91
482, 12.63, 31.77, 1.95
502, 13.97, 35.57, 2.07
522, 14.94, 38.04, 2.12
542, 15.92, 40.43, 2.21
562, 17.14, 43.93, 2.26
582, 18.43, 47.31, 2.44
602, 19.65, 49.97, 2.61
622, 21.13, 54.53, 2.66
642, 24.03, 58.31, 2.75
662, 24.73, 62.62, 2.87
682, 25.64, 66.56, 2.93
702, 27.34, 70.96, 3.02
722, 29.01, 75.18, 3.12
742, 30.80, 80.08, 3.34
762, 46.53, 104.43, 4.88
782, 40.02, 96.84, 3.94
802, 44.92, 105.00, 4.59
822, 42.18, 96.98, 6.33
842, 50.04, 117.33, 4.83
862, 47.90, 121.11, 4.29
882, 48.41, 125.53, 4.30
2, 4.99, 7.32, 0.69
22, 1.76, 4.64, 0.52
42, 1.91, 4.90, 0.52
62, 2.03, 5.18, 0.56
82, 2.29, 5.69, 0.66
102, 2.67, 5.38, 1.04
122, 3.05, 5.87, 1.26
142, 3.04, 7.13, 0.86
162, 3.28, 7.76, 0.93
182, 3.77, 8.45, 1.00
202, 3.99, 9.26, 1.09
222, 4.58, 9.45, 1.44
242, 5.07, 11.56, 1.41
262, 5.52, 12.60, 1.50
282, 5.87, 13.44, 1.52
302, 6.38, 14.65, 1.61
322, 7.01, 15.84, 1.83
342, 7.24, 17.91, 1.34
362, 8.04, 19.96, 1.52
382, 8.61, 21.29, 1.55
402, 9.34, 23.41, 1.60
422, 10.02, 25.28, 1.66
442, 11.03, 27.81, 1.75
462, 11.82, 29.68, 1.83
482, 12.63, 31.84, 1.90
502, 13.84, 35.43, 1.99
522, 14.85, 37.84, 2.08
542, 15.89, 40.53, 2.20
562, 17.24, 43.94, 2.31
582, 18.27, 46.66, 2.41
602, 19.69, 50.32, 2.49
622, 23.21, 54.98, 2.64
642, 23.11, 58.64, 2.80
662, 27.44, 67.87, 3.16
682, 25.59, 66.39, 2.98
702, 29.52, 74.46, 3.27
722, 31.13, 79.22, 3.37
742, 32.58, 83.31, 3.51
762, 34.69, 89.23, 3.56
782, 34.85, 90.64, 3.62
802, 40.38, 99.77, 3.75
822, 38.76, 101.45, 3.74
842, 44.44, 114.69, 4.20
862, 47.86, 117.83, 4.38
882, 51.17, 127.58, 4.44
2, 1.64, 4.41, 0.47
22, 1.73, 4.66, 0.50
42, 1.96, 5.10, 0.55
62, 2.04, 5.28, 0.55
82, 2.22, 5.55, 0.59
102, 2.46, 5.97, 0.70
122, 2.69, 6.60, 0.73
142, 2.97, 7.31, 0.79
162, 3.28, 7.85, 0.92
182, 3.57, 8.44, 0.94
202, 3.97, 9.38, 1.01
222, 4.24, 10.00, 1.07
242, 4.78, 11.57, 1.11
262, 5.29, 12.94, 1.17
282, 5.77, 14.15, 1.24
302, 6.26, 15.49, 1.32
322, 6.75, 16.62, 1.36
342, 7.35, 18.08, 1.44
362, 8.09, 19.90, 1.50
382, 8.66, 21.73, 1.52
402, 9.31, 23.24, 1.58
422, 10.20, 25.44, 1.73
442, 11.24, 27.75, 1.81
462, 12.08, 30.08, 1.87
482, 12.82, 32.23, 2.00
502, 13.83, 35.06, 2.00
522, 14.95, 37.98, 2.14
542, 15.83, 40.27, 2.22
562, 17.27, 44.40, 2.29
582, 18.31, 46.79, 2.46
602, 19.71, 50.27, 2.50
622, 21.12, 54.64, 2.58
642, 23.12, 58.19, 2.71
662, 25.32, 62.17, 2.83
682, 25.90, 66.14, 2.94
702, 33.32, 76.71, 3.39
722, 31.57, 76.16, 3.25
742, 32.16, 81.32, 3.34
762, 36.79, 92.30, 3.74
782, 38.74, 94.50, 3.75
802, 42.65, 102.46, 4.01
822, 43.05, 105.22, 4.09
842, 44.50, 113.82, 4.14
862, 46.34, 115.77, 4.17
882, 48.93, 125.41, 4.51
2, 6.93, 10.54, 0.86
22, 1.81, 4.66, 0.52
42, 1.86, 4.83, 0.50
62, 2.05, 5.30, 0.56
82, 2.31, 5.86, 0.67
102, 2.42, 6.01, 0.63
122, 2.67, 6.62, 0.72
142, 2.98, 7.34, 0.78
162, 3.28, 7.79, 0.92
182, 3.57, 8.53, 0.96
202, 3.92, 9.20, 1.03
222, 4.18, 9.88, 1.03
242, 4.80, 11.64, 1.12
